entity_type,entity_code,source_id,source_record_id,source_type,source_name,source_version,licence_name,licence_url,retrieved_at,source_checksum
occupation_alias,CPX-OCC-ENG-001,uk-soc,uk-soc:b3kn,uk_soc,UK Standard Occupational Classification 2020,SOC 2020 Volume 2 coding index 03/12/2025,Open Government Licence v3.0,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,2026-07-24T00:00:00.000Z,096ea9763328ee08a5c5f789a3cee34f8e2765f8e435cc20c23ee0af7a98dd76
occupation_alias,CPX-OCC-DDA-007,uk-soc,uk-soc:e8vl,uk_soc,UK Standard Occupational Classification 2020,SOC 2020 Volume 2 coding index 03/12/2025,Open Government Licence v3.0,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,2026-07-24T00:00:00.000Z,096ea9763328ee08a5c5f789a3cee34f8e2765f8e435cc20c23ee0af7a98dd76
occupation_alias,CPX-OCC-ENG-022,uk-soc,uk-soc:b3kv,uk_soc,UK Standard Occupational Classification 2020,SOC 2020 Volume 2 coding index 03/12/2025,Open Government Licence v3.0,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,2026-07-24T00:00:00.000Z,096ea9763328ee08a5c5f789a3cee34f8e2765f8e435cc20c23ee0af7a98dd76
occupation_alias,CPX-OCC-ENG-022,uk-soc,uk-soc:b3kw,uk_soc,UK Standard Occupational Classification 2020,SOC 2020 Volume 2 coding index 03/12/2025,Open Government Licence v3.0,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,2026-07-24T00:00:00.000Z,096ea9763328ee08a5c5f789a3cee34f8e2765f8e435cc20c23ee0af7a98dd76
occupation_alias,CPX-OCC-ENG-015,uk-soc,uk-soc:b3md,uk_soc,UK Standard Occupational Classification 2020,SOC 2020 Volume 2 coding index 03/12/2025,Open Government Licence v3.0,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,2026-07-24T00:00:00.000Z,096ea9763328ee08a5c5f789a3cee34f8e2765f8e435cc20c23ee0af7a98dd76
occupation_alias,CPX-OCC-ENG-015,uk-soc,uk-soc:f1li,uk_soc,UK Standard Occupational Classification 2020,SOC 2020 Volume 2 coding index 03/12/2025,Open Government Licence v3.0,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,2026-07-24T00:00:00.000Z,096ea9763328ee08a5c5f789a3cee34f8e2765f8e435cc20c23ee0af7a98dd76
occupation_alias,CPX-OCC-ENG-015,uk-soc,uk-soc:f1lh,uk_soc,UK Standard Occupational Classification 2020,SOC 2020 Volume 2 coding index 03/12/2025,Open Government Licence v3.0,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,2026-07-24T00:00:00.000Z,096ea9763328ee08a5c5f789a3cee34f8e2765f8e435cc20c23ee0af7a98dd76
occupation_alias,CPX-OCC-ENG-015,uk-soc,uk-soc:b3lv,uk_soc,UK Standard Occupational Classification 2020,SOC 2020 Volume 2 coding index 03/12/2025,Open Government Licence v3.0,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,2026-07-24T00:00:00.000Z,096ea9763328ee08a5c5f789a3cee34f8e2765f8e435cc20c23ee0af7a98dd76
occupation_alias,CPX-OCC-ENG-015,uk-soc,uk-soc:b3lw,uk_soc,UK Standard Occupational Classification 2020,SOC 2020 Volume 2 coding index 03/12/2025,Open Government Licence v3.0,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,2026-07-24T00:00:00.000Z,096ea9763328ee08a5c5f789a3cee34f8e2765f8e435cc20c23ee0af7a98dd76
occupation_alias,CPX-OCC-ENG-015,uk-soc,uk-soc:b3lx,uk_soc,UK Standard Occupational Classification 2020,SOC 2020 Volume 2 coding index 03/12/2025,Open Government Licence v3.0,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,2026-07-24T00:00:00.000Z,096ea9763328ee08a5c5f789a3cee34f8e2765f8e435cc20c23ee0af7a98dd76
occupation_alias,CPX-OCC-ENG-015,uk-soc,uk-soc:f3yr,uk_soc,UK Standard Occupational Classification 2020,SOC 2020 Volume 2 coding index 03/12/2025,Open Government Licence v3.0,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,2026-07-24T00:00:00.000Z,096ea9763328ee08a5c5f789a3cee34f8e2765f8e435cc20c23ee0af7a98dd76
occupation_alias,CPX-OCC-ENG-015,uk-soc,uk-soc:b3ly,uk_soc,UK Standard Occupational Classification 2020,SOC 2020 Volume 2 coding index 03/12/2025,Open Government Licence v3.0,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,2026-07-24T00:00:00.000Z,096ea9763328ee08a5c5f789a3cee34f8e2765f8e435cc20c23ee0af7a98dd76
occupation_alias,CPX-OCC-ENG-015,uk-soc,uk-soc:b3lz,uk_soc,UK Standard Occupational Classification 2020,SOC 2020 Volume 2 coding index 03/12/2025,Open Government Licence v3.0,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,2026-07-24T00:00:00.000Z,096ea9763328ee08a5c5f789a3cee34f8e2765f8e435cc20c23ee0af7a98dd76
occupation_alias,CPX-OCC-ENG-015,uk-soc,uk-soc:b3ma,uk_soc,UK Standard Occupational Classification 2020,SOC 2020 Volume 2 coding index 03/12/2025,Open Government Licence v3.0,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,2026-07-24T00:00:00.000Z,096ea9763328ee08a5c5f789a3cee34f8e2765f8e435cc20c23ee0af7a98dd76
occupation_alias,CPX-OCC-ENG-015,uk-soc,uk-soc:b3mb,uk_soc,UK Standard Occupational Classification 2020,SOC 2020 Volume 2 coding index 03/12/2025,Open Government Licence v3.0,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,2026-07-24T00:00:00.000Z,096ea9763328ee08a5c5f789a3cee34f8e2765f8e435cc20c23ee0af7a98dd76
occupation_alias,CPX-OCC-ENG-015,uk-soc,uk-soc:b3mc,uk_soc,UK Standard Occupational Classification 2020,SOC 2020 Volume 2 coding index 03/12/2025,Open Government Licence v3.0,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,2026-07-24T00:00:00.000Z,096ea9763328ee08a5c5f789a3cee34f8e2765f8e435cc20c23ee0af7a98dd76
occupation_alias,CPX-OCC-PPM-009,uk-soc,uk-soc:b3mi,uk_soc,UK Standard Occupational Classification 2020,SOC 2020 Volume 2 coding index 03/12/2025,Open Government Licence v3.0,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,2026-07-24T00:00:00.000Z,096ea9763328ee08a5c5f789a3cee34f8e2765f8e435cc20c23ee0af7a98dd76
occupation_alias,CPX-OCC-DDA-011,uk-soc,uk-soc:b3mr,uk_soc,UK Standard Occupational Classification 2020,SOC 2020 Volume 2 coding index 03/12/2025,Open Government Licence v3.0,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,2026-07-24T00:00:00.000Z,096ea9763328ee08a5c5f789a3cee34f8e2765f8e435cc20c23ee0af7a98dd76
occupation_alias,CPX-OCC-DDA-011,uk-soc,uk-soc:f2wu,uk_soc,UK Standard Occupational Classification 2020,SOC 2020 Volume 2 coding index 03/12/2025,Open Government Licence v3.0,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,2026-07-24T00:00:00.000Z,096ea9763328ee08a5c5f789a3cee34f8e2765f8e435cc20c23ee0af7a98dd76
occupation_alias,CPX-OCC-DDA-011,uk-soc,uk-soc:e8vm,uk_soc,UK Standard Occupational Classification 2020,SOC 2020 Volume 2 coding index 03/12/2025,Open Government Licence v3.0,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,2026-07-24T00:00:00.000Z,096ea9763328ee08a5c5f789a3cee34f8e2765f8e435cc20c23ee0af7a98dd76
occupation_alias,CPX-OCC-BOP-010,uk-soc,uk-soc:f4ma,uk_soc,UK Standard Occupational Classification 2020,SOC 2020 Volume 2 coding index 03/12/2025,Open Government Licence v3.0,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,2026-07-24T00:00:00.000Z,096ea9763328ee08a5c5f789a3cee34f8e2765f8e435cc20c23ee0af7a98dd76
occupation_alias,CPX-OCC-ENG-011,uk-soc,uk-soc:e7ui,uk_soc,UK Standard Occupational Classification 2020,SOC 2020 Volume 2 coding index 03/12/2025,Open Government Licence v3.0,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,2026-07-24T00:00:00.000Z,096ea9763328ee08a5c5f789a3cee34f8e2765f8e435cc20c23ee0af7a98dd76
occupation_alias,CPX-OCC-ENG-007,uk-soc,uk-soc:e8hn,uk_soc,UK Standard Occupational Classification 2020,SOC 2020 Volume 2 coding index 03/12/2025,Open Government Licence v3.0,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,2026-07-24T00:00:00.000Z,096ea9763328ee08a5c5f789a3cee34f8e2765f8e435cc20c23ee0af7a98dd76
occupation_alias,CPX-OCC-ENG-013,uk-soc,uk-soc:e6rg,uk_soc,UK Standard Occupational Classification 2020,SOC 2020 Volume 2 coding index 03/12/2025,Open Government Licence v3.0,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,2026-07-24T00:00:00.000Z,096ea9763328ee08a5c5f789a3cee34f8e2765f8e435cc20c23ee0af7a98dd76
occupation_alias,CPX-OCC-DDA-002,uk-soc,uk-soc:b3nd,uk_soc,UK Standard Occupational Classification 2020,SOC 2020 Volume 2 coding index 03/12/2025,Open Government Licence v3.0,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,2026-07-24T00:00:00.000Z,096ea9763328ee08a5c5f789a3cee34f8e2765f8e435cc20c23ee0af7a98dd76
occupation_alias,CPX-OCC-ENG-013,uk-soc,uk-soc:e8pt,uk_soc,UK Standard Occupational Classification 2020,SOC 2020 Volume 2 coding index 03/12/2025,Open Government Licence v3.0,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,2026-07-24T00:00:00.000Z,096ea9763328ee08a5c5f789a3cee34f8e2765f8e435cc20c23ee0af7a98dd76
occupation_alias,CPX-OCC-DDA-002,uk-soc,uk-soc:b3nj,uk_soc,UK Standard Occupational Classification 2020,SOC 2020 Volume 2 coding index 03/12/2025,Open Government Licence v3.0,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,2026-07-24T00:00:00.000Z,096ea9763328ee08a5c5f789a3cee34f8e2765f8e435cc20c23ee0af7a98dd76
occupation_alias,CPX-OCC-DDA-006,uk-soc,uk-soc:e6yb,uk_soc,UK Standard Occupational Classification 2020,SOC 2020 Volume 2 coding index 03/12/2025,Open Government Licence v3.0,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,2026-07-24T00:00:00.000Z,096ea9763328ee08a5c5f789a3cee34f8e2765f8e435cc20c23ee0af7a98dd76
occupation_alias,CPX-OCC-ENE-003,uk-soc,uk-soc:b3nr,uk_soc,UK Standard Occupational Classification 2020,SOC 2020 Volume 2 coding index 03/12/2025,Open Government Licence v3.0,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,2026-07-24T00:00:00.000Z,096ea9763328ee08a5c5f789a3cee34f8e2765f8e435cc20c23ee0af7a98dd76
occupation_alias,CPX-OCC-ENE-003,uk-soc,uk-soc:b3ns,uk_soc,UK Standard Occupational Classification 2020,SOC 2020 Volume 2 coding index 03/12/2025,Open Government Licence v3.0,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,2026-07-24T00:00:00.000Z,096ea9763328ee08a5c5f789a3cee34f8e2765f8e435cc20c23ee0af7a98dd76
occupation_alias,CPX-OCC-ENE-003,uk-soc,uk-soc:f3cp,uk_soc,UK Standard Occupational Classification 2020,SOC 2020 Volume 2 coding index 03/12/2025,Open Government Licence v3.0,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,2026-07-24T00:00:00.000Z,096ea9763328ee08a5c5f789a3cee34f8e2765f8e435cc20c23ee0af7a98dd76
occupation_alias,CPX-OCC-ENG-012,uk-soc,uk-soc:b3nt,uk_soc,UK Standard Occupational Classification 2020,SOC 2020 Volume 2 coding index 03/12/2025,Open Government Licence v3.0,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,2026-07-24T00:00:00.000Z,096ea9763328ee08a5c5f789a3cee34f8e2765f8e435cc20c23ee0af7a98dd76
occupation_alias,CPX-OCC-ENG-010,uk-soc,uk-soc:b3oc,uk_soc,UK Standard Occupational Classification 2020,SOC 2020 Volume 2 coding index 03/12/2025,Open Government Licence v3.0,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,2026-07-24T00:00:00.000Z,096ea9763328ee08a5c5f789a3cee34f8e2765f8e435cc20c23ee0af7a98dd76
occupation_alias,CPX-OCC-ENG-010,uk-soc,uk-soc:b3od,uk_soc,UK Standard Occupational Classification 2020,SOC 2020 Volume 2 coding index 03/12/2025,Open Government Licence v3.0,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,2026-07-24T00:00:00.000Z,096ea9763328ee08a5c5f789a3cee34f8e2765f8e435cc20c23ee0af7a98dd76
occupation_alias,CPX-OCC-ENE-002,uk-soc,uk-soc:f1xn,uk_soc,UK Standard Occupational Classification 2020,SOC 2020 Volume 2 coding index 03/12/2025,Open Government Licence v3.0,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,2026-07-24T00:00:00.000Z,096ea9763328ee08a5c5f789a3cee34f8e2765f8e435cc20c23ee0af7a98dd76
occupation_alias,CPX-OCC-ENG-011,uk-soc,uk-soc:b3or,uk_soc,UK Standard Occupational Classification 2020,SOC 2020 Volume 2 coding index 03/12/2025,Open Government Licence v3.0,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,2026-07-24T00:00:00.000Z,096ea9763328ee08a5c5f789a3cee34f8e2765f8e435cc20c23ee0af7a98dd76
occupation_alias,CPX-OCC-ENG-011,uk-soc,uk-soc:b3os,uk_soc,UK Standard Occupational Classification 2020,SOC 2020 Volume 2 coding index 03/12/2025,Open Government Licence v3.0,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,2026-07-24T00:00:00.000Z,096ea9763328ee08a5c5f789a3cee34f8e2765f8e435cc20c23ee0af7a98dd76
occupation_alias,CPX-OCC-ENG-011,uk-soc,uk-soc:b3ot,uk_soc,UK Standard Occupational Classification 2020,SOC 2020 Volume 2 coding index 03/12/2025,Open Government Licence v3.0,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,2026-07-24T00:00:00.000Z,096ea9763328ee08a5c5f789a3cee34f8e2765f8e435cc20c23ee0af7a98dd76
occupation_alias,CPX-OCC-ENG-011,uk-soc,uk-soc:b3ox,uk_soc,UK Standard Occupational Classification 2020,SOC 2020 Volume 2 coding index 03/12/2025,Open Government Licence v3.0,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,2026-07-24T00:00:00.000Z,096ea9763328ee08a5c5f789a3cee34f8e2765f8e435cc20c23ee0af7a98dd76
occupation_alias,CPX-OCC-ENG-011,uk-soc,uk-soc:b3oy,uk_soc,UK Standard Occupational Classification 2020,SOC 2020 Volume 2 coding index 03/12/2025,Open Government Licence v3.0,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,2026-07-24T00:00:00.000Z,096ea9763328ee08a5c5f789a3cee34f8e2765f8e435cc20c23ee0af7a98dd76
occupation_alias,CPX-OCC-ENG-011,uk-soc,uk-soc:b3oz,uk_soc,UK Standard Occupational Classification 2020,SOC 2020 Volume 2 coding index 03/12/2025,Open Government Licence v3.0,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,2026-07-24T00:00:00.000Z,096ea9763328ee08a5c5f789a3cee34f8e2765f8e435cc20c23ee0af7a98dd76
occupation_alias,CPX-OCC-ENG-011,uk-soc,uk-soc:b3pa,uk_soc,UK Standard Occupational Classification 2020,SOC 2020 Volume 2 coding index 03/12/2025,Open Government Licence v3.0,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,2026-07-24T00:00:00.000Z,096ea9763328ee08a5c5f789a3cee34f8e2765f8e435cc20c23ee0af7a98dd76
occupation_alias,CPX-OCC-ENG-011,uk-soc,uk-soc:b3oh,uk_soc,UK Standard Occupational Classification 2020,SOC 2020 Volume 2 coding index 03/12/2025,Open Government Licence v3.0,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,2026-07-24T00:00:00.000Z,096ea9763328ee08a5c5f789a3cee34f8e2765f8e435cc20c23ee0af7a98dd76
occupation_alias,CPX-OCC-ENG-011,uk-soc,uk-soc:b3oi,uk_soc,UK Standard Occupational Classification 2020,SOC 2020 Volume 2 coding index 03/12/2025,Open Government Licence v3.0,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,2026-07-24T00:00:00.000Z,096ea9763328ee08a5c5f789a3cee34f8e2765f8e435cc20c23ee0af7a98dd76
occupation_alias,CPX-OCC-ENG-011,uk-soc,uk-soc:b3oj,uk_soc,UK Standard Occupational Classification 2020,SOC 2020 Volume 2 coding index 03/12/2025,Open Government Licence v3.0,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,2026-07-24T00:00:00.000Z,096ea9763328ee08a5c5f789a3cee34f8e2765f8e435cc20c23ee0af7a98dd76
occupation_alias,CPX-OCC-ENG-011,uk-soc,uk-soc:b3ok,uk_soc,UK Standard Occupational Classification 2020,SOC 2020 Volume 2 coding index 03/12/2025,Open Government Licence v3.0,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,2026-07-24T00:00:00.000Z,096ea9763328ee08a5c5f789a3cee34f8e2765f8e435cc20c23ee0af7a98dd76
occupation_alias,CPX-OCC-ENG-011,uk-soc,uk-soc:b3ol,uk_soc,UK Standard Occupational Classification 2020,SOC 2020 Volume 2 coding index 03/12/2025,Open Government Licence v3.0,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,2026-07-24T00:00:00.000Z,096ea9763328ee08a5c5f789a3cee34f8e2765f8e435cc20c23ee0af7a98dd76
occupation_alias,CPX-OCC-ENG-011,uk-soc,uk-soc:b3om,uk_soc,UK Standard Occupational Classification 2020,SOC 2020 Volume 2 coding index 03/12/2025,Open Government Licence v3.0,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,2026-07-24T00:00:00.000Z,096ea9763328ee08a5c5f789a3cee34f8e2765f8e435cc20c23ee0af7a98dd76
occupation_alias,CPX-OCC-ENG-011,uk-soc,uk-soc:b3on,uk_soc,UK Standard Occupational Classification 2020,SOC 2020 Volume 2 coding index 03/12/2025,Open Government Licence v3.0,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,2026-07-24T00:00:00.000Z,096ea9763328ee08a5c5f789a3cee34f8e2765f8e435cc20c23ee0af7a98dd76
occupation_alias,CPX-OCC-ENG-011,uk-soc,uk-soc:b3oo,uk_soc,UK Standard Occupational Classification 2020,SOC 2020 Volume 2 coding index 03/12/2025,Open Government Licence v3.0,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,2026-07-24T00:00:00.000Z,096ea9763328ee08a5c5f789a3cee34f8e2765f8e435cc20c23ee0af7a98dd76
occupation_alias,CPX-OCC-ENG-011,uk-soc,uk-soc:b3op,uk_soc,UK Standard Occupational Classification 2020,SOC 2020 Volume 2 coding index 03/12/2025,Open Government Licence v3.0,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,2026-07-24T00:00:00.000Z,096ea9763328ee08a5c5f789a3cee34f8e2765f8e435cc20c23ee0af7a98dd76
occupation_alias,CPX-OCC-ENG-011,uk-soc,uk-soc:b3oq,uk_soc,UK Standard Occupational Classification 2020,SOC 2020 Volume 2 coding index 03/12/2025,Open Government Licence v3.0,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,2026-07-24T00:00:00.000Z,096ea9763328ee08a5c5f789a3cee34f8e2765f8e435cc20c23ee0af7a98dd76
occupation_alias,CPX-OCC-ENG-011,uk-soc,uk-soc:b3ou,uk_soc,UK Standard Occupational Classification 2020,SOC 2020 Volume 2 coding index 03/12/2025,Open Government Licence v3.0,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,2026-07-24T00:00:00.000Z,096ea9763328ee08a5c5f789a3cee34f8e2765f8e435cc20c23ee0af7a98dd76
occupation_alias,CPX-OCC-ENG-011,uk-soc,uk-soc:f4gn,uk_soc,UK Standard Occupational Classification 2020,SOC 2020 Volume 2 coding index 03/12/2025,Open Government Licence v3.0,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,2026-07-24T00:00:00.000Z,096ea9763328ee08a5c5f789a3cee34f8e2765f8e435cc20c23ee0af7a98dd76
occupation_alias,CPX-OCC-ENG-011,uk-soc,uk-soc:b3ov,uk_soc,UK Standard Occupational Classification 2020,SOC 2020 Volume 2 coding index 03/12/2025,Open Government Licence v3.0,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,2026-07-24T00:00:00.000Z,096ea9763328ee08a5c5f789a3cee34f8e2765f8e435cc20c23ee0af7a98dd76
occupation_alias,CPX-OCC-ENG-011,uk-soc,uk-soc:b3ow,uk_soc,UK Standard Occupational Classification 2020,SOC 2020 Volume 2 coding index 03/12/2025,Open Government Licence v3.0,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,2026-07-24T00:00:00.000Z,096ea9763328ee08a5c5f789a3cee34f8e2765f8e435cc20c23ee0af7a98dd76
occupation_alias,CPX-OCC-ENG-013,uk-soc,uk-soc:b3pb,uk_soc,UK Standard Occupational Classification 2020,SOC 2020 Volume 2 coding index 03/12/2025,Open Government Licence v3.0,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,2026-07-24T00:00:00.000Z,096ea9763328ee08a5c5f789a3cee34f8e2765f8e435cc20c23ee0af7a98dd76
occupation_alias,CPX-OCC-ENG-013,uk-soc,uk-soc:f1lg,uk_soc,UK Standard Occupational Classification 2020,SOC 2020 Volume 2 coding index 03/12/2025,Open Government Licence v3.0,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,2026-07-24T00:00:00.000Z,096ea9763328ee08a5c5f789a3cee34f8e2765f8e435cc20c23ee0af7a98dd76
occupation_alias,CPX-OCC-ENE-002,uk-soc,uk-soc:f1fu,uk_soc,UK Standard Occupational Classification 2020,SOC 2020 Volume 2 coding index 03/12/2025,Open Government Licence v3.0,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,2026-07-24T00:00:00.000Z,096ea9763328ee08a5c5f789a3cee34f8e2765f8e435cc20c23ee0af7a98dd76
occupation_alias,CPX-OCC-ENG-012,uk-soc,uk-soc:b3qk,uk_soc,UK Standard Occupational Classification 2020,SOC 2020 Volume 2 coding index 03/12/2025,Open Government Licence v3.0,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,2026-07-24T00:00:00.000Z,096ea9763328ee08a5c5f789a3cee34f8e2765f8e435cc20c23ee0af7a98dd76
occupation_alias,CPX-OCC-ENG-009,uk-soc,uk-soc:b3qx,uk_soc,UK Standard Occupational Classification 2020,SOC 2020 Volume 2 coding index 03/12/2025,Open Government Licence v3.0,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,2026-07-24T00:00:00.000Z,096ea9763328ee08a5c5f789a3cee34f8e2765f8e435cc20c23ee0af7a98dd76
occupation_alias,CPX-OCC-ENG-012,uk-soc,uk-soc:b3qy,uk_soc,UK Standard Occupational Classification 2020,SOC 2020 Volume 2 coding index 03/12/2025,Open Government Licence v3.0,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,2026-07-24T00:00:00.000Z,096ea9763328ee08a5c5f789a3cee34f8e2765f8e435cc20c23ee0af7a98dd76
occupation_alias,CPX-OCC-ENG-004,uk-soc,uk-soc:b3rc,uk_soc,UK Standard Occupational Classification 2020,SOC 2020 Volume 2 coding index 03/12/2025,Open Government Licence v3.0,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,2026-07-24T00:00:00.000Z,096ea9763328ee08a5c5f789a3cee34f8e2765f8e435cc20c23ee0af7a98dd76
occupation_alias,CPX-OCC-ENG-007,uk-soc,uk-soc:b3sa,uk_soc,UK Standard Occupational Classification 2020,SOC 2020 Volume 2 coding index 03/12/2025,Open Government Licence v3.0,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,2026-07-24T00:00:00.000Z,096ea9763328ee08a5c5f789a3cee34f8e2765f8e435cc20c23ee0af7a98dd76
occupation_alias,CPX-OCC-ENG-009,uk-soc,uk-soc:f2rc,uk_soc,UK Standard Occupational Classification 2020,SOC 2020 Volume 2 coding index 03/12/2025,Open Government Licence v3.0,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,2026-07-24T00:00:00.000Z,096ea9763328ee08a5c5f789a3cee34f8e2765f8e435cc20c23ee0af7a98dd76
occupation_alias,CPX-OCC-DDA-020,esco,http://data.europa.eu/esco/occupation/bb609566-3ab6-44dd-8f48-cf0b15b96827,esco,ESCO occupations and skills,ESCO v1.2.1 API snapshot,European Commission ESCO reuse terms,https://esco.ec.europa.eu/en/use-esco,2026-07-24T00:00:00.000Z,eee58d33c946787a44b7fdcb40f86160ccd2c58591f87adc8ee4d5ace9142c6b
occupation_alias,CPX-OCC-DDA-020,esco,http://data.europa.eu/esco/occupation/bb609566-3ab6-44dd-8f48-cf0b15b96827,esco,ESCO occupations and skills,ESCO v1.2.1 API snapshot,European Commission ESCO reuse terms,https://esco.ec.europa.eu/en/use-esco,2026-07-24T00:00:00.000Z,eee58d33c946787a44b7fdcb40f86160ccd2c58591f87adc8ee4d5ace9142c6b
occupation_alias,CPX-OCC-DDA-020,esco,http://data.europa.eu/esco/occupation/bb609566-3ab6-44dd-8f48-cf0b15b96827,esco,ESCO occupations and skills,ESCO v1.2.1 API snapshot,European Commission ESCO reuse terms,https://esco.ec.europa.eu/en/use-esco,2026-07-24T00:00:00.000Z,eee58d33c946787a44b7fdcb40f86160ccd2c58591f87adc8ee4d5ace9142c6b
occupation_alias,CPX-OCC-ENG-011,esco,http://data.europa.eu/esco/occupation/86ca306c-ab99-420a-9e2a-aa73c5c4de22,esco,ESCO occupations and skills,ESCO v1.2.1 API snapshot,European Commission ESCO reuse terms,https://esco.ec.europa.eu/en/use-esco,2026-07-24T00:00:00.000Z,eee58d33c946787a44b7fdcb40f86160ccd2c58591f87adc8ee4d5ace9142c6b
occupation_alias,CPX-OCC-ENG-011,esco,http://data.europa.eu/esco/occupation/86ca306c-ab99-420a-9e2a-aa73c5c4de22,esco,ESCO occupations and skills,ESCO v1.2.1 API snapshot,European Commission ESCO reuse terms,https://esco.ec.europa.eu/en/use-esco,2026-07-24T00:00:00.000Z,eee58d33c946787a44b7fdcb40f86160ccd2c58591f87adc8ee4d5ace9142c6b
occupation_alias,CPX-OCC-ENG-014,esco,http://data.europa.eu/esco/occupation/2026adb2-62d7-4b92-9ccb-105abdebe37d,esco,ESCO occupations and skills,ESCO v1.2.1 API snapshot,European Commission ESCO reuse terms,https://esco.ec.europa.eu/en/use-esco,2026-07-24T00:00:00.000Z,eee58d33c946787a44b7fdcb40f86160ccd2c58591f87adc8ee4d5ace9142c6b
occupation_alias,CPX-OCC-ENG-014,esco,http://data.europa.eu/esco/occupation/2026adb2-62d7-4b92-9ccb-105abdebe37d,esco,ESCO occupations and skills,ESCO v1.2.1 API snapshot,European Commission ESCO reuse terms,https://esco.ec.europa.eu/en/use-esco,2026-07-24T00:00:00.000Z,eee58d33c946787a44b7fdcb40f86160ccd2c58591f87adc8ee4d5ace9142c6b
occupation_alias,CPX-OCC-ENG-014,esco,http://data.europa.eu/esco/occupation/2026adb2-62d7-4b92-9ccb-105abdebe37d,esco,ESCO occupations and skills,ESCO v1.2.1 API snapshot,European Commission ESCO reuse terms,https://esco.ec.europa.eu/en/use-esco,2026-07-24T00:00:00.000Z,eee58d33c946787a44b7fdcb40f86160ccd2c58591f87adc8ee4d5ace9142c6b
